chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0.0,0.0,83543,0,0,-3,3,0,3,0.0,0.0,0,Anthony,0.0,177,False,Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan,2020-10-16T21:30:11.452901Z,52,83543.jpg,0.0,Knockaert,0.1,False,,n,8,54,0,903,2,9503,254,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,535,213,532,214,524,207,539,213,1.0,,4.0,,,
,,84915,0,0,-1,1,0,2,-0.5,-0.5,0,Michael,0.0,178,False,,,44,84915.jpg,0.0,Hector,0.2,False,,a,8,54,0,3323,44,12540,140,0.0,0.0,Hector,237,0,0,0,10,0,0,0,1,0,0,0,33,38.8,11.3,18.0,6.7,198,77,232,68,188,51,233,77,,,,,,
0.0,0.0,87107,0,0,-1,1,0,2,0.0,0.0,0,Cyrus,0.0,179,False,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,44,87107.jpg,0.0,Christie,0.1,False,,n,8,54,0,329,3,7921,58,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,159,397,158,356,143,419,159,,,,,,
,,92259,0,0,-2,2,0,3,0.3,0.3,0,Neeskens,0.8,180,False,,,48,92259.jpg,1.2,Kebano,0.1,False,,a,8,54,5,2245,21,8076,64,0.2,1.0,Kebano,115,0,0,0,3,0,0,0,0,0,0,0,11,1.4,14.6,47.0,5.9,354,163,208,124,87,47,243,113,6.0,,1.0,,,
,,96994,0,0,0,0,0,4,1.5,1.5,0,Bobby,2.0,181,False,,,55,96994.jpg,2.2,Decordova-Reid,0.1,False,,a,8,54,9,9384,209,11569,199,0.4,1.6,Decordova-Reid,204,1,0,0,4,0,0,0,1,0,0,0,45,41.6,14.7,47.0,10.3,183,21,206,29,89,27,163,25,,,,,,
,,101105,0,0,-1,1,0,2,0.7,0.7,0,Joe,1.2,182,False,,,49,101105.jpg,1.5,Bryan,0.6,False,,a,8,54,6,10850,174,38504,386,0.2,1.2,Bryan,336,0,1,0,11,0,0,0,1,0,0,0,61,60.2,50.6,25.0,13.6,128,48,80,16,157,39,109,32,3.0,,3.0,,,
0.0,0.0,122074,0,0,-1,1,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,122074.jpg,0.0,Bettinelli,0.0,False,,n,8,54,0,350,0,3629,21,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,420,45,403,24,362,22,425,45,,,,,,
,,128389,0,0,-1,1,0,4,3.5,3.5,0,Aleksandar,4.0,184,False,,,59,128389.jpg,3.4,Mitrović,13.0,False,,a,8,54,17,417731,1869,1058984,16751,0.7,2.9,Mitrović,377,2,0,1,8,0,0,1,1,0,0,3,52,84.2,43.1,169.0,28.9,78,14,102,12,17,11,29,14,,,2.0,,1.0,
0.0,0.0,149266,0,0,-1,1,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,159,2,1211,5,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,422,164,405,163,364,148,427,164,,,,,,
,,155529,0,0,-1,1,0,1,-0.5,-0.5,0,Marek,0.0,186,False,,,44,155529.jpg,1.0,Rodák,0.4,False,,a,8,54,1,6789,155,16222,143,0.0,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,268,22,409,25,368,23,325,22,,,,,,
,,166324,0,0,-1,1,0,3,1.7,1.7,3,Ivan Ricardo,2.2,187,False,,,54,166324.jpg,2.2,Neves Abreu Cavaleiro,0.1,False,,a,8,54,11,2514,35,6278,71,0.4,2.0,Cavaleiro,416,0,0,1,11,0,0,0,0,0,0,0,37,29.6,81.2,43.0,15.3,230,93,36,27,100,53,95,54,2.0,,,,,
,,168765,0,0,-2,2,0,3,-0.3,-0.3,0,Josh,0.2,188,False,,,48,168765.jpg,1.5,Onomah,0.1,False,,a,8,54,3,1800,19,8929,80,0.0,0.6,Onomah,131,0,0,0,7,0,0,0,0,0,0,0,7,12.0,7.4,2.0,2.1,290,121,251,136,283,137,319,141,,,,,,
,,170271,0,0,-3,3,0,3,-0.5,-0.5,0,Jean Michaël,0.0,189,False,,,47,170271.jpg,0.0,Seri,0.1,False,,a,8,54,0,2357,95,7218,70,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,192,476,193,445,174,490,192,,,,,,
,,197030,0,0,-1,1,0,3,0.0,0.0,0,Aboubakar,0.5,190,False,,,49,197030.jpg,1.0,Kamara,0.1,False,,a,8,54,4,3908,18,7225,77,0.1,0.8,Kamara,193,0,0,0,8,0,0,0,1,0,0,0,2,10.8,42.0,32.0,8.0,295,126,103,71,134,69,207,101,,,,,2.0,
,,203325,0,0,0,0,0,3,2.3,2.3,2,André-Frank,2.8,191,False,,,45,203325.jpg,2.4,Zambo Anguissa,2.5,False,,a,8,54,12,215136,699,111260,1707,0.6,2.7,Anguissa,377,0,1,1,8,0,0,0,1,0,0,0,74,92.0,76.1,28.0,19.7,64,24,42,33,145,75,64,38,,,,,,
0.0,0.0,208998,0,0,-1,1,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,44,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,338,0,6965,57,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,170,413,169,373,154,434,170,,,,,,
0.0,0.0,153366,0,0,0,0,0,3,0.0,0.0,0,Harrison,0.5,373,False,Knock - Unknown return date,2020-09-30T13:30:17.140962Z,45,153366.jpg,2.0,Reed,0.8,False,,i,8,54,4,44785,24,66906,1299,0.1,0.9,Reed,159,0,0,0,7,0,0,0,0,0,0,0,31,23.6,19.6,8.0,5.1,246,101,182,111,235,122,259,122,,,,,,
,,169528,0,0,-1,1,0,2,1.5,1.5,6,Antonee,2.0,484,False,,,44,169528.jpg,4.0,Robinson,0.1,False,,a,8,54,8,1497,49,4581,50,0.5,1.8,Robinson,170,0,0,1,1,0,0,0,0,0,0,0,40,31.0,17.8,19.0,6.8,225,89,188,50,181,48,230,74,,,,,,
100.0,100.0,151086,0,0,0,0,0,3,-0.3,-0.3,0,Mario,0.2,493,False,,2020-09-30T13:30:17.324660Z,45,151086.jpg,1.0,Lemina,0.5,False,,a,8,54,1,7778,77,50897,352,0.0,0.2,Lemina,20,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.1,0.0,0.3,347,157,342,167,413,156,357,160,,,,,,
,,84182,0,0,0,0,0,1,2.5,2.5,7,Alphonse,3.0,516,False,,,45,84182.jpg,3.0,Areola,1.3,False,,a,8,54,12,38224,687,52624,518,0.7,2.7,Areola,350,0,0,1,8,0,0,0,0,0,14,0,75,69.8,0.0,0.0,6.9,109,15,443,35,403,33,227,15,,,,,,
0.0,0.0,167074,0,0,-1,1,0,2,0.0,0.0,0,Kenny,0.5,517,False,Calf injury - Unknown return date,2020-09-28T19:30:13.417631Z,44,167074.jpg,1.0,Tete,0.1,False,,i,8,54,2,5675,11,10126,142,0.1,0.5,Tete,128,0,1,0,6,0,0,0,1,0,0,0,29,53.0,67.5,4.0,12.4,150,62,48,10,262,86,128,40,,,,,,
,,72681,-1,1,-1,1,0,2,-0.5,-0.5,0,Denis,0.0,525,False,,,44,72681.jpg,0.3,Odoi,0.1,False,,a,8,54,1,4956,33,4190,65,0.0,0.2,Odoi,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8.0,6.4,211,82,175,47,230,71,236,79,,,,,,
,,219352,0,0,0,0,1,3,4.0,4.0,8,Ademola,4.5,557,False,,,50,219352.jpg,4.5,Lookman,0.0,False,,a,8,54,9,2057,61,560,18,0.9,1.8,Lookman,103,1,0,1,0,0,0,0,0,0,0,0,38,11.2,12.8,2.0,2.6,293,124,227,130,285,138,309,136,,,,,,
,,159506,0,0,0,0,0,2,3.5,3.5,6,Ola,4.0,562,False,,,45,159506.jpg,4.0,Aina,0.0,False,,a,8,54,8,785,78,197,15,0.9,1.8,Aina,170,0,0,1,1,0,0,0,0,0,0,0,42,14.2,18.2,0.0,3.2,285,115,187,49,415,172,295,103,,,,,,
0.0,0.0,174874,0,0,0,0,0,2,0.0,0.0,0,Joachim,0.0,571,False,Ankle injury - Unknown return date,2020-10-16T12:30:24.578129Z,45,174874.jpg,0.0,Andersen,0.0,False,,i,8,54,0,157,4,79,17,0.0,0.0,Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465,186,455,186,419,174,470,186,,,,,,
,,109646,0,0,0,0,0,2,1.2,1.2,6,Tosin,6.0,572,False,,,45,109646.jpg,6.0,Adarabioyo,0.0,False,,a,8,54,6,229,49,50,10,1.3,1.3,Adarabioyo,80,0,0,1,0,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,459,184,448,184,408,169,464,184,,,,,,
75.0,75.0,15033,0,0,-1,1,0,2,0.2,0.5,0,Wes,0.2,216,False,Back injury - 75% chance of playing,2020-10-16T23:00:18.261247Z,44,15033.jpg,1.0,Morgan,0.1,False,,d,9,13,1,5124,21,5441,274,0.0,0.2,Morgan,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,363,129,383,153,340,136,405,154,,,,,,
,,17745,0,0,0,0,0,1,1.5,2.0,0,Kasper,1.5,217,False,,,55,17745.jpg,3.0,Schmeichel,12.7,False,,a,9,13,12,181080,3484,270007,3436,0.3,2.2,Schmeichel,360,0,0,1,7,0,0,0,0,0,10,0,66,90.4,0.0,0.0,9.1,67,9,544,55,541,55,182,10,,,,,,
100.0,100.0,37402,0,0,0,0,0,2,0.2,0.7,0,Christian,0.2,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,1.0,Fuchs,0.1,False,,a,9,13,1,4562,101,3464,91,0.0,0.2,Fuchs,10,0,0,0,1,0,0,0,0,0,0,0,3,6.0,0.0,0.0,0.6,320,123,432,176,392,161,346,126,,,2.0,,,
75.0,75.0,37642,0,0,0,0,0,2,0.4,0.8,0,Jonny,0.5,219,False,Abdominal injury - 75% chance of playing,2020-10-16T02:30:13.164931Z,55,37642.jpg,1.0,Evans,0.2,False,,d,9,13,2,5405,63,5590,277,0.1,0.4,Evans,169,0,0,0,4,0,0,0,1,0,0,0,17,30.6,1.3,0.0,3.2,227,90,306,113,542,209,297,105,,,,,,
0.0,0.0,46483,0,0,-1,1,0,3,0.0,0.0,0,Adrien,0.0,220,False,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,46483.jpg,0.0,Silva,0.4,False,,u,9,13,0,8019,28,29671,1065,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,406,169,389,170,346,146,411,169,,,,,,
,,51938,0,0,-1,1,0,3,0.2,0.7,0,Marc,0.2,221,False,,,54,51938.jpg,1.0,Albrighton,0.1,False,,a,9,13,2,2657,30,8721,106,0.0,0.4,Albrighton,30,0,0,0,0,0,0,0,0,0,0,0,6,0.6,0.9,2.0,0.3,360,166,311,152,287,139,360,163,4.0,,,,,
0.0,0.0,61604,0,0,-1,1,0,3,0.0,0.0,0,Matty,0.0,222,False,Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T21:30:11.572098Z,44,61604.jpg,0.0,James,0.4,False,,n,9,13,0,15218,60,26148,1579,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,409,170,392,171,349,147,414,170,,,,,,
,,95463,0,0,0,0,0,1,0.0,0.5,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,1438,28,4981,75,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457,53,445,36,405,34,462,53,,,,,,
75.0,75.0,101668,0,0,1,-1,2,4,3.9,4.3,0,Jamie,5.2,224,False,Calf injury - 75% chance of playing,2020-10-16T13:30:22.970773Z,101,101668.jpg,8.5,Vardy,23.9,False,,d,9,13,34,1015679,2986,798219,29792,0.5,3.4,Vardy,354,5,0,1,7,0,0,0,0,0,0,6,138,181.6,23.4,143.0,34.9,10,3,164,23,22,14,20,10,,,,,1.0,
75.0,75.0,106837,0,0,0,0,0,3,1.9,2.2,0,Dennis,2.5,225,False,Knee injury - 75% chance of playing,2020-10-16T14:00:23.233127Z,55,106837.jpg,5.3,Praet,0.5,False,,d,9,13,16,66255,37,47707,934,0.5,2.9,Praet,224,1,1,1,3,0,0,0,0,0,0,1,59,79.8,57.7,68.0,20.6,87,34,65,45,56,30,62,36,,,,,,
0.0,0.0,111931,0,0,-1,1,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 31 Oct,2020-08-15T10:00:11.805174Z,59,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,1473,47,6126,71,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,563,212,564,212,562,212,565,212,,,,,,
0.0,0.0,155569,0,0,0,0,0,2,0.0,0.0,0,Daniel,0.0,227,False,Hamstring injury - Unknown return date,2020-10-04T13:30:15.269052Z,40,155569.jpg,0.0,Amartey,1.3,False,,i,9,13,0,38320,101,58114,1696,0.0,0.0,Amartey,144,0,0,0,4,0,0,0,1,0,0,0,19,22.4,1.8,0.0,2.4,249,98,289,101,312,111,314,115,,,,,,
,,166989,0,0,-1,1,0,3,2.5,3.0,0,Youri,2.5,228,False,,,64,166989.jpg,3.2,Tielemans,1.9,False,,a,9,13,13,59420,748,83470,1380,0.4,2.0,Tielemans,360,1,0,1,7,0,0,0,1,0,0,0,77,96.4,57.7,35.0,18.9,56,22,66,46,128,68,69,42,2.0,,4.0,,3.0,
,,168580,0,0,-2,2,0,3,1.0,1.5,0,Ayoze,1.0,229,False,,,63,168580.jpg,2.3,Pérez,1.4,False,,a,9,13,7,23073,167,158452,1134,0.2,1.1,Pérez,190,0,0,1,3,0,0,0,0,0,0,0,18,8.6,10.6,52.0,7.2,307,134,242,134,80,42,225,108,,,,,2.0,
100.0,100.0,172632,0,0,-2,2,0,3,0.0,0.5,0,Demarai,0.0,230,False,,2020-09-25T21:00:14.856498Z,53,172632.jpg,0.0,Gray,0.1,False,,a,9,13,0,1365,32,10144,58,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,540,217,537,218,529,211,544,217,5.0,,3.0,,,
100.0,100.0,172780,0,0,0,0,0,3,2.8,3.3,0,James,2.8,231,False,,2020-10-04T13:30:15.292081Z,70,172780.jpg,4.0,Maddison,2.6,False,,a,9,13,12,206812,2235,154378,2075,0.4,1.7,Maddison,64,1,1,0,2,0,0,0,0,0,0,1,35,36.2,23.8,9.0,6.9,209,85,163,98,229,119,228,109,1.0,,1.0,,4.0,
,,173515,0,0,-3,3,0,4,0.5,1.0,0,Kelechi,0.5,233,False,,,57,173515.jpg,1.0,Iheanacho,0.3,False,,a,9,13,2,6738,158,32733,292,0.1,0.4,Iheanacho,31,0,0,0,1,0,0,0,0,0,0,0,9,3.2,15.6,22.0,4.1,339,39,198,27,173,36,280,37,,,,,5.0,
,,197469,0,0,-1,1,0,3,0.2,0.7,0,Hamza,0.2,234,False,,,49,197469.jpg,1.0,Choudhury,0.1,False,,a,9,13,1,1173,15,3485,42,0.0,0.2,Choudhury,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,362,167,315,154,491,193,367,166,,,,,,
,,201666,0,0,1,-1,0,3,4.2,4.7,0,Harvey,4.2,235,False,,,71,201666.jpg,5.0,Barnes,6.2,False,,a,9,13,20,414719,1548,262424,5349,0.6,2.8,Barnes,360,1,1,1,7,0,0,0,0,0,0,3,54,85.2,52.2,195.0,33.2,76,28,77,55,9,3,23,10,,,,,,
0.0,0.0,203341,0,0,-1,1,0,3,0.0,0.0,0,Wilfred,0.5,236,False,Groin Injury - Expected back 19 Dec,2020-09-23T14:00:18.236626Z,49,203341.jpg,2.5,Ndidi,0.8,False,,i,9,13,5,17616,16,116592,1027,0.1,1.0,Ndidi,180,0,0,1,2,0,0,0,0,0,0,0,29,47.8,1.5,0.0,4.9,160,62,302,148,493,194,263,124,,,,,,
0.0,0.0,213405,0,0,-1,1,0,2,0.0,0.0,0,Filip,0.0,237,False,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-09-11T16:00:17.923567Z,44,213405.jpg,0.0,Benkovic,0.0,False,,n,9,13,0,144,2,3959,38,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,171,415,170,375,155,436,171,,,,,,
0.0,0.0,218031,0,0,0,0,0,2,0.0,0.0,0,Çaglar,0.5,238,False,Muscle injury - Unknown return date,2020-10-15T19:00:23.817858Z,55,218031.jpg,2.0,Söyüncü,8.0,False,,i,9,13,8,101068,78,462307,31225,0.1,1.5,Söyüncü,360,0,0,1,7,0,0,0,1,0,0,0,64,83.4,24.6,44.0,15.2,81,25,158,43,97,16,97,23,,,,,,
,,220627,1,-1,3,-3,0,2,2.2,2.7,0,James,2.2,239,False,,,48,220627.jpg,4.5,Justin,22.6,False,,a,9,13,18,1104679,4953,379123,6212,0.5,3.8,Justin,360,1,1,1,7,0,0,0,1,0,0,1,81,94.8,37.0,37.0,16.9,58,19,110,24,120,25,83,17,,,,,,
,,244619,0,0,-2,2,0,2,0.0,0.5,0,Luke,0.0,240,False,,,43,244619.jpg,0.0,Thomas,0.2,False,,a,9,13,0,3739,150,18925,111,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,399,153,382,152,339,135,404,153,,,,,,
,,166477,0,0,3,-3,2,2,3.5,4.0,0,Timothy,3.5,498,True,,,58,166477.jpg,7.0,Castagne,20.9,False,,a,9,13,28,1378360,27840,244218,4879,0.6,4.8,Castagne,360,1,3,1,7,0,0,0,0,0,0,4,109,115.2,63.9,55.0,23.5,33,11,53,12,77,12,50,8,,,,,,
,,86881,0,0,0,0,0,3,1.8,2.3,0,Nampalys,1.8,518,False,,,45,86881.jpg,2.5,Mendy,3.1,False,,a,9,13,10,245208,1304,103334,2280,0.4,2.2,Mendy,358,0,1,1,7,0,0,0,2,0,0,0,48,58.8,39.7,8.0,10.6,131,49,105,73,234,121,154,79,,,,,,
,,228798,0,0,0,0,0,3,0.3,0.8,0,Cengiz,0.3,541,False,,,60,228798.jpg,1.0,Ünder,0.1,False,,a,9,13,1,5174,72,2860,74,0.0,0.2,Ünder,35,0,0,0,1,0,0,0,0,0,0,0,2,2.6,3.3,4.0,1.0,346,156,277,143,271,134,340,153,,,,,,
,,444463,0,0,0,0,0,2,0.0,0.5,0,Wesley,0.0,561,False,,,50,444463.jpg,0.0,Fofana,0.0,False,,a,9,13,0,981,90,191,24,0.0,0.0,Fofana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,206,529,206,521,204,536,206,,,,,,
100.0,100.0,28690,0,0,-2,2,0,3,0.0,-0.5,0,Pablo,0.0,193,False,,2020-09-19T16:30:18.234418Z,58,28690.jpg,2.0,Hernández Domínguez,0.4,False,,a,10,2,2,12819,104,107277,147,0.0,0.3,Hernández,61,0,0,0,3,0,0,0,0,0,0,0,8,7.6,2.9,2.0,1.3,312,138,281,144,290,140,336,150,3.0,,3.0,,,
75.0,75.0,39790,0,0,-1,1,0,1,0.0,-0.4,0,Francisco,0.0,194,False,Ankle injury - 75% chance of playing,2020-09-30T13:30:16.774093Z,44,39790.jpg,0.0,Casilla Cortés,1.3,False,,d,10,2,0,10848,45,85630,908,0.0,0.0,Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,39,386,18,343,16,408,39,,,,,,
50.0,50.0,55914,0,0,-1,1,0,2,1.2,1.0,0,Liam,2.5,195,False,Knock - 50% chance of playing,2020-10-11T23:30:11.464394Z,44,55914.jpg,3.3,Cooper,0.8,False,,d,10,2,10,36443,247,39549,960,0.6,2.3,Cooper,270,0,0,1,4,0,0,0,0,0,0,1,59,78.4,1.4,6.0,8.6,89,28,303,111,248,77,192,58,,,,,,
0.0,0.0,57913,0,0,-1,1,0,2,0.0,0.0,0,Barry,0.0,196,False,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,39,57913.jpg,0.0,Douglas,8.3,False,,n,10,2,0,124599,2518,525033,17150,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,364,130,348,130,298,106,369,130,2.0,,2.0,,,
,,66588,0,0,0,0,0,2,2.5,2.0,0,Luke,2.5,197,False,,,45,66588.jpg,2.5,Ayling,4.1,False,,a,10,2,10,155574,2471,134300,1130,0.6,2.2,Ayling,360,0,0,1,8,0,0,0,0,0,0,1,67,109.6,32.7,33.0,17.6,38,12,122,28,129,28,75,14,,,,,,
,,72222,0,0,1,-1,0,3,3.5,3.0,0,Mateusz,3.5,198,False,,,56,72222.jpg,5.8,Klich,7.7,False,,a,10,2,23,646733,2138,270996,5365,0.6,4.1,Klich,336,2,1,1,7,0,0,0,1,0,0,2,96,137.8,87.5,56.0,28.2,19,8,34,25,75,40,33,16,,,,,1.0,
0.0,0.0,80179,0,0,-1,1,0,3,0.0,0.0,0,Adam,0.0,199,False,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,49,80179.jpg,0.0,Forshaw,0.0,False,,i,10,2,0,96,3,1439,7,0.0,0.0,Forshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,508,200,500,201,477,186,512,200,,,,,,
,,87873,0,0,0,0,0,2,2.0,1.5,0,Stuart,2.0,200,False,,,45,87873.jpg,2.8,Dallas,5.7,False,,a,10,2,11,257765,3051,165875,1442,0.4,2.4,Dallas,360,0,1,1,8,0,0,0,1,0,0,0,72,83.4,36.5,71.0,19.2,80,24,111,25,53,5,66,10,,,,,,
,,105377,0,0,-1,1,0,2,0.8,0.3,0,Ezgjan,0.8,201,False,,,44,105377.jpg,1.0,Alioski,0.4,False,,a,10,2,3,7927,151,27125,199,0.2,0.7,Alioski,66,0,0,0,1,0,0,0,0,0,0,0,9,8.4,2.4,23.0,3.5,308,121,285,97,162,42,290,102,,,,,,
,,106617,0,0,3,-3,0,4,5.8,5.3,0,Patrick,5.8,202,False,,,58,106617.jpg,7.5,Bamford,25.5,False,,a,10,2,30,1779908,11606,508411,13710,1.0,5.2,Bamford,310,3,2,1,7,0,0,0,1,0,0,5,100,130.2,25.7,166.0,32.2,23,7,152,21,18,12,26,13,,,,,2.0,
100.0,100.0,221399,0,0,0,0,0,3,2.2,1.7,0,Jack,2.2,203,False,,2020-09-27T12:30:11.084077Z,55,221399.jpg,5.3,Harrison,2.1,False,,a,10,2,16,241724,582,185361,1254,0.4,2.9,Harrison,270,1,1,1,7,0,0,0,0,0,0,1,52,84.2,74.8,41.0,20.0,77,29,44,34,110,58,63,37,4.0,,4.0,,,
,,155405,0,0,0,0,0,3,1.5,1.0,0,Kalvin,1.5,204,False,,,50,155405.jpg,2.8,Phillips,2.9,False,,a,10,2,11,151555,715,143820,2230,0.3,2.2,Phillips,360,0,1,1,8,0,0,0,1,0,0,0,79,108.2,130.0,8.0,24.6,41,16,10,6,237,123,49,26,1.0,,1.0,,,
,,165808,0,0,2,-2,1,3,4.8,4.3,0,Hélder Wander,4.8,205,False,,,57,165808.jpg,6.0,Sousa de Azevedo e Costa,10.2,False,,a,10,2,24,893288,5125,309399,7772,0.8,4.2,Costa,335,2,1,1,8,0,0,0,0,0,0,2,70,107.4,49.2,89.0,24.7,45,17,83,57,44,24,48,25,,,,,,
,,173821,0,0,-1,1,0,3,0.8,0.3,0,Tyler,0.8,206,False,,,49,173821.jpg,1.0,Roberts,0.1,False,,a,10,2,4,2191,48,3989,52,0.2,0.8,Roberts,173,0,0,0,4,0,0,0,0,0,0,0,16,13.6,31.6,11.0,5.6,287,120,128,85,215,110,249,116,,,,,,
,,204642,0,0,-1,1,0,3,0.0,-0.5,0,Jay-Roy,0.0,207,False,,,49,204642.jpg,0.0,Grot,0.0,False,,a,10,2,0,719,9,1949,22,0.0,0.0,Grot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,205,511,206,494,195,523,205,,,,,,
0.0,0.0,214987,0,0,0,0,0,1,0.0,0.0,0,Kamil,0.0,208,False,Contract ended,2020-10-05T07:11:41.404637Z,40,214987.jpg,0.0,Miazek,1.8,False,,u,10,2,0,21231,36,48178,1722,0.0,0.0,Miazek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,382,34,366,13,319,11,387,34,,,,,,
,,215460,0,0,-1,1,0,3,0.5,0.0,0,Ian Carlo,0.5,209,False,,,44,215460.jpg,1.0,Poveda-Ocampo,0.4,False,,a,10,2,2,22849,1153,18467,410,0.1,0.5,Poveda-Ocampo,69,0,0,0,0,0,0,0,0,0,0,0,9,11.0,15.3,25.0,5.1,294,125,201,122,156,83,257,121,,,,,,
,,221610,0,0,-1,1,0,3,0.0,-0.5,0,Jamie,0.0,210,False,,,49,221610.jpg,1.0,Shackleton,0.0,False,,a,10,2,1,670,3,2240,23,0.0,0.2,Shackleton,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,341,152,329,160,497,196,358,161,,,,,,
,,222694,0,0,0,0,0,2,0.0,-0.5,0,Pascal,0.0,211,False,,,40,222694.jpg,0.0,Struijk,1.8,False,,a,10,2,0,82790,424,82512,941,0.0,0.0,Struijk,90,0,0,0,4,0,0,0,0,0,0,0,19,41.0,0.1,0.0,4.1,186,72,341,127,324,121,279,96,,,,,,
0.0,0.0,434138,0,0,-1,1,0,3,0.0,0.0,0,Jordan,0.0,212,False,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,44,434138.jpg,0.0,Stevens,0.8,False,,n,10,2,0,15987,177,67322,861,0.0,0.0,Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,175,423,176,383,153,444,175,,,,,,
