chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
,,194634,0,0,-2,2,0,3,5.0,6.0,8,Diogo,5.0,468,False,,,63,194634.jpg,5.2,Jota,2.9,False,,a,11,14,26,203791,45103,243098,2917,0.8,4.1,Jota,214,3,0,0,9,0,0,0,0,0,0,4,81,116.8,36.8,143.0,29.6,76,28,150,92,38,19,62,36,,,,,,,7,Diogo Jota,MID
75.0,75.0,61558,0,0,0,0,0,3,0.4,1.1,0,Thiago,0.5,531,False,Knock - 75% chance of playing,2020-09-28T21:00:20.374299Z,60,61558.jpg,1.5,Alcántara do Nascimento,1.6,False,,d,11,14,3,298078,986,255624,5906,0.1,0.5,Thiago,135,0,0,0,2,0,0,0,0,0,0,0,22,20.2,44.6,12.0,7.7,305,126,136,84,246,122,267,122,,,,,,,7,Thiago Alcántara do Nascimento,MID
,,200720,0,0,0,0,0,1,0.0,1.0,0,Caoimhin,0.0,560,False,,,45,200720.jpg,0.0,Kelleher,0.0,False,,a,11,14,0,390,5,271,20,0.0,0.0,Kelleher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502,63,489,48,462,46,506,63,,,,,,,7,Caoimhin Kelleher,GK
,,197464,0,0,0,0,0,2,1.0,2.0,2,Nathaniel,1.0,589,False,,,40,197464.jpg,2.0,Phillips,0.1,False,,a,11,14,2,8742,7688,491,310,0.2,0.5,Phillips,90,0,0,0,1,0,0,0,0,0,0,0,14,22.2,11.6,0.0,3.4,300,122,277,88,359,133,334,121,,,,,,,7,Nathaniel Phillips,DEF
,,219937,0,0,0,0,0,2,1.1,2.1,0,Rhys,0.0,594,False,,,40,219937.jpg,0.0,Williams,0.0,False,,a,11,14,0,193,193,17,17,0.0,0.0,Rhys Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,416,155,398,154,362,135,420,154,,,,,,,7,Rhys Williams,DEF
0.0,0.0,27789,0,0,-1,1,0,2,0.0,0.0,0,Fernando,0.5,266,False,Muscle injury - Expected back 05 Dec,2020-10-21T21:30:14.233293Z,54,27789.jpg,1.2,Luiz Rosa,0.8,False,,i,12,43,5,38468,10,75815,2432,0.1,0.9,Fernandinho,154,0,0,0,2,0,0,0,0,0,0,0,24,33.4,13.2,30.0,7.7,264,106,259,79,180,48,266,92,,,,,,,7,Fernando Luiz Rosa,DEF
0.0,0.0,33148,0,0,0,0,0,1,0.0,0.0,0,Claudio,0.0,267,False,Contract expired,2020-08-18T13:59:17.226190Z,45,33148.jpg,0.0,Bravo,0.0,False,,u,12,43,0,388,2,1377,12,0.0,0.0,Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,57,466,38,437,35,487,57,,,,,,,7,Claudio Bravo,GK
0.0,0.0,37572,0,0,-2,2,0,4,0.0,0.0,0,Sergio,0.8,268,False,Muscle injury - Expected back 21 Nov,2020-10-24T14:30:20.763977Z,103,37572.jpg,1.5,Agüero,1.4,False,,i,12,43,3,192477,84,377161,4867,0.1,0.3,Agüero,109,0,0,1,1,0,0,0,0,0,0,0,16,4.0,36.8,18.0,5.8,369,42,151,21,228,41,292,39,,,,,2.0,,7,Sergio Agüero,FWD
0.0,0.0,57410,0,0,-1,1,0,2,0.0,0.0,0,Nicolás,0.0,269,False,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,57410.jpg,0.0,Otamendi,0.3,False,,u,12,43,0,5301,6,40484,297,0.0,0.0,Otamendi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,544,208,534,208,520,199,548,208,,,,,,,7,Nicolás Otamendi,DEF
,,58621,0,0,0,0,1,2,6.5,7.5,15,Kyle,6.5,270,False,,,60,58621.jpg,4.7,Walker,6.9,False,,a,12,43,28,255643,27551,185399,2803,1.1,4.7,Walker,527,1,0,2,8,0,0,0,0,0,0,4,114,124.4,65.3,57.0,24.7,60,17,98,20,107,20,76,15,,,,,,,7,Kyle Walker,DEF
100.0,100.0,59859,0,0,-1,1,0,3,1.0,2.0,1,Ilkay,1.0,271,False,,2020-09-21T10:30:18.211907Z,54,59859.jpg,1.3,Gündogan,0.3,False,,a,12,43,4,15010,410,33508,469,0.2,0.7,Gündogan,120,0,0,0,1,0,0,0,0,0,0,0,16,12.6,35.2,10.0,5.8,331,144,155,94,260,131,291,133,3.0,,4.0,,2.0,,7,Ilkay Gündogan,MID
100.0,100.0,61366,0,0,0,0,0,3,2.2,3.2,6,Kevin,2.2,272,False,,2020-10-12T20:30:22.007151Z,115,61366.jpg,4.8,De Bruyne,15.8,False,,a,12,43,24,1725370,17574,2520949,7718,0.2,2.1,De Bruyne,382,1,2,1,7,0,0,0,0,0,0,3,95,148.8,253.4,159.0,56.2,33,11,2,2,33,15,12,8,1.0,,1.0,,1.0,,7,Kevin De Bruyne,MID
,,97299,0,0,-1,1,0,2,0.0,1.0,0,John,0.0,273,False,,,49,97299.jpg,2.0,Stones,0.4,False,,a,12,43,2,20099,183,29856,703,0.0,0.4,Stones,90,0,0,0,1,0,0,0,0,0,0,0,14,20.2,0.3,0.0,2.1,304,125,367,140,525,202,357,133,,,,,,,7,John Stones,DEF
0.0,0.0,102826,0,0,-1,1,0,2,0.0,0.0,0,Benjamin,0.2,274,False,Muscle injury - Expected back 21 Nov,2020-10-17T22:30:19.749260Z,59,102826.jpg,0.7,Mendy,1.2,False,,i,12,43,2,22305,32,84592,1796,0.0,0.3,Mendy,250,0,0,0,7,0,0,0,2,0,0,0,23,16.6,26.2,10.0,5.1,318,129,192,51,264,87,310,108,,,,,,,7,Benjamin Mendy,DEF
,,103025,0,0,-1,1,1,3,2.5,3.5,3,Riyad,2.5,275,False,,,84,103025.jpg,4.4,Mahrez,3.2,False,,a,12,43,22,445864,2202,382146,11805,0.3,2.6,Mahrez,430,1,1,2,7,0,0,0,0,0,0,2,74,87.0,140.1,202.0,42.9,126,47,26,20,20,8,25,13,2.0,,3.0,,4.0,,7,Riyad Mahrez,MID
100.0,100.0,103955,0,0,1,-1,0,3,6.2,7.2,3,Raheem,6.2,276,False,,2020-10-05T14:30:18.130093Z,116,103955.jpg,5.3,Sterling,7.1,False,,a,12,43,32,651244,3366,420171,20064,0.5,2.8,Sterling,531,2,1,2,8,0,0,0,0,0,0,5,80,124.8,116.9,254.0,49.6,58,21,37,28,12,5,15,9,,,2.0,,6.0,,7,Raheem Sterling,MID
100.0,100.0,121145,0,0,-1,1,1,2,5.2,6.2,8,João Pedro Cavaco,5.2,277,False,,2020-09-21T22:00:11.898705Z,54,121145.jpg,7.0,Cancelo,1.2,False,,a,12,43,21,68870,8505,53629,1446,1.0,3.9,Cancelo,270,0,1,2,1,0,0,0,1,0,0,5,79,86.0,120.4,28.0,23.5,131,47,36,7,188,51,84,16,,,,,,,7,João Pedro Cavaco Cancelo,DEF
,,121160,0,0,0,0,0,1,4.8,5.8,6,Ederson,4.8,278,False,,,60,121160.jpg,3.5,Santana de Moraes,5.9,False,,a,12,43,21,176107,2152,158425,3559,0.8,3.5,Ederson,540,0,0,2,8,0,0,0,0,0,13,0,99,107.6,0.0,0.0,10.8,91,15,588,67,589,67,210,15,,,,,,,7,Ederson Santana de Moraes,GK
100.0,50.0,126184,0,0,0,0,0,2,1.5,1.2,0,Nathan,1.5,279,False,,2020-10-21T22:00:15.228173Z,55,126184.jpg,3.2,Aké,5.8,False,,a,12,43,13,240653,1249,363644,14038,0.3,2.4,Aké,289,1,0,1,6,0,0,0,2,0,0,0,57,64.4,24.7,19.0,10.8,181,76,199,55,223,68,208,72,,,,,,,7,Nathan Aké,DEF
100.0,100.0,146941,0,0,0,0,0,2,2.5,3.5,8,Aymeric,2.5,280,False,,2020-10-17T22:30:19.767834Z,60,146941.jpg,5.0,Laporte,2.6,False,,a,12,43,10,60555,3776,221575,881,0.4,1.7,Laporte,180,0,0,1,1,0,0,0,0,0,0,2,38,31.2,12.1,10.0,5.4,271,110,268,84,265,88,303,106,,,,,,,7,Aymeric Laporte,DEF
100.0,100.0,165809,0,0,-1,1,0,3,2.2,3.2,3,Bernardo Mota,2.2,281,False,,2020-09-08T22:30:12.089513Z,74,165809.jpg,2.2,Veiga de Carvalho e Silva,0.6,False,,a,12,43,9,31043,1038,49987,1073,0.3,1.2,Bernardo Silva,272,0,0,2,1,0,0,0,0,0,0,0,41,33.0,34.0,31.0,9.9,267,109,160,98,178,94,230,104,4.0,,,,,,7,Bernardo Mota Veiga de Carvalho e Silva,MID
50.0,50.0,205651,0,0,-2,2,0,4,0.0,0.5,0,Gabriel Fernando,0.0,282,False,Thigh injury - 50% chance of playing,2020-09-25T18:00:17.193627Z,93,205651.jpg,6.0,de Jesus,0.7,False,,d,12,43,6,122026,91,208489,444,0.0,0.6,Jesus,90,1,0,0,1,0,0,0,1,0,0,1,28,47.0,13.8,45.0,10.6,220,22,254,35,137,33,215,28,,,,,5.0,,7,Gabriel Fernando de Jesus,FWD
100.0,100.0,206325,0,0,0,0,0,2,0.2,1.2,0,Oleksandr,0.2,283,False,,2020-10-01T01:00:15.242512Z,55,206325.jpg,1.0,Zinchenko,0.2,False,,a,12,43,1,4059,159,20893,230,0.0,0.2,Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.2,0.0,0.2,388,142,349,130,577,215,391,141,,,,,,,7,Oleksandr Zinchenko,DEF
,,209244,0,0,1,-1,0,3,3.8,4.8,1,Phil,3.8,284,False,,,66,209244.jpg,4.3,Foden,9.1,False,,a,12,43,26,770888,9084,433120,28025,0.6,3.9,Foden,385,2,1,1,5,0,0,0,0,0,0,2,85,104.0,63.6,159.0,32.6,98,37,100,66,31,13,48,26,5.0,,,,,,7,Phil Foden,MID
,,220394,0,0,-1,1,0,3,0.0,1.0,0,Tommy,0.0,285,False,,,44,220394.jpg,0.0,Doyle,0.1,False,,a,12,43,0,3532,173,4822,123,0.0,0.0,Doyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,183,453,182,423,168,475,183,,,,,,,7,Tommy Doyle,MID
,,220566,0,0,-1,1,0,3,2.2,3.2,3,Rodrigo,2.2,286,False,,,54,220566.jpg,2.0,Hernandez,0.5,False,,a,12,43,12,17866,536,29100,550,0.4,2.2,Rodrigo,540,0,0,2,8,0,0,0,2,0,0,0,82,87.0,87.0,28.0,20.2,125,46,60,44,190,101,109,64,,,,,,,7,Rodrigo Hernandez,MID
,,224444,0,0,-1,1,0,3,2.0,3.0,3,Ferran,2.0,287,False,,,69,224444.jpg,2.5,Torres,0.8,False,,a,12,43,10,28486,2018,54410,829,0.3,1.4,Torres,179,0,1,1,3,0,0,0,0,0,0,0,10,24.0,27.3,126.0,17.7,293,120,186,112,41,22,130,68,,,,,,,7,Ferran Torres,MID
100.0,100.0,432656,0,0,-2,2,0,2,0.5,1.5,0,Eric,0.5,288,False,,2020-10-03T19:00:20.343624Z,48,432656.jpg,1.0,Garcia,0.2,False,,a,12,43,2,7653,159,15369,384,0.1,0.4,Garcia,180,0,0,0,6,0,0,0,0,0,0,0,33,37.0,22.6,1.0,6.0,249,99,211,58,331,118,286,100,,,,,,,7,Eric Garcia,DEF
100.0,100.0,449926,0,0,0,0,0,3,0.0,1.0,0,Adrián,0.0,537,False,,2020-09-24T23:30:12.771005Z,45,449926.jpg,0.0,Bernabé,0.0,False,,a,12,43,0,578,28,421,13,0.0,0.0,Bernabé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,201,499,200,475,188,516,201,,,,,,,7,Adrián Bernabé,MID
,,164484,0,0,0,0,0,1,0.0,1.0,0,Zack,0.0,538,False,,,45,164484.jpg,0.0,Steffen,0.0,False,,a,12,43,0,614,16,518,27,0.0,0.0,Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,62,482,47,455,45,499,62,,,,,,,7,Zack Steffen,GK
,,463034,0,0,-1,1,0,4,0.0,1.0,0,Liam,0.0,539,False,,,44,463034.jpg,1.0,Delap,0.9,False,,a,12,43,1,119147,1262,74908,2035,0.0,0.2,Delap,39,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.3,4.0,0.2,479,49,365,48,303,50,390,50,,,,,,,7,Liam Delap,FWD
,,244851,0,0,0,0,0,3,0.0,1.0,0,Cole,0.0,552,False,,,45,244851.jpg,0.0,Palmer,0.0,False,,a,12,43,0,716,21,440,31,0.0,0.0,Palmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,510,199,497,198,472,186,514,199,,,,,,,7,Cole Palmer,MID
,,171314,0,0,0,0,0,2,3.8,4.8,6,Rúben Santos,3.8,556,False,,,55,171314.jpg,3.8,Gato Alves Dias,1.7,False,,a,12,43,15,128419,5768,21688,1656,0.7,2.7,Dias,360,0,0,2,2,0,0,0,1,0,0,0,82,72.0,5.7,10.0,8.8,165,65,297,96,261,86,247,87,,,,,,,7,Rúben Santos Gato Alves Dias,DEF
,,432720,0,0,0,0,0,1,1.0,2.0,0,James,0.0,595,False,,,40,432720.jpg,0.0,Trafford,0.0,False,,a,12,43,0,165,165,9,9,0.0,0.0,Trafford,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,40,405,20,370,17,427,40,,,,,,,7,James Trafford,GK
0.0,0.0,42899,0,0,-1,1,0,1,0.0,0.0,0,Sergio,0.0,289,False,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T11:00:13.071653Z,49,42899.jpg,0.0,Romero,0.1,False,,n,13,1,0,359,6,6797,62,0.0,0.0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,540,65,530,53,516,52,544,65,,,,,,,7,Sergio Romero,GK
,,43670,0,0,-1,1,0,3,1.5,1.5,0,Juan,1.5,290,False,,,59,43670.jpg,3.0,Mata,0.1,False,,a,13,1,6,5126,174,7418,221,0.3,1.0,Mata,147,0,1,0,1,0,0,0,0,0,0,0,34,38.8,85.4,30.0,15.4,243,97,62,45,181,96,147,78,2.0,,4.0,,5.0,,7,Juan Mata,MID
,,51940,0,0,-1,1,0,1,2.5,2.5,2,David,2.5,291,False,,,54,51940.jpg,2.2,de Gea,3.8,False,,a,13,1,13,77777,1640,136862,1605,0.5,2.4,de Gea,540,0,0,1,13,0,0,0,0,0,13,0,82,98.2,0.0,0.0,9.9,108,17,566,61,563,61,229,17,,,,,,,7,David de Gea,GK
0.0,0.0,55909,0,0,-1,1,0,2,0.0,0.0,0,Chris,0.0,292,False,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,55909.jpg,0.0,Smalling,0.1,False,,u,13,1,0,1847,4,10863,109,0.0,0.0,Smalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543,207,533,207,519,198,547,207,,,,,,,7,Chris Smalling,DEF
,,58498,0,0,-3,3,0,4,0.0,0.0,0,Odion,0.0,293,False,,,62,58498.jpg,1.0,Ighalo,0.2,False,,a,13,1,1,5654,62,18395,211,0.0,0.2,Ighalo,9,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.2,590,72,373,51,327,51,392,51,,,,,,,7,Odion Ighalo,FWD
,,58893,0,0,-1,1,0,2,0.0,0.0,0,Marcos,0.0,294,False,,,49,58893.jpg,0.0,Rojo,0.1,False,,a,13,1,0,688,23,3034,66,0.0,0.0,Rojo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545,209,535,209,521,200,549,209,,,,,,,7,Marcos Rojo,DEF
,,62398,0,0,-1,1,0,3,0.8,0.8,1,Nemanja,0.8,295,False,,,49,62398.jpg,1.8,Matic,0.2,False,,a,13,1,7,9525,117,16283,247,0.2,1.4,Matic,164,0,1,0,7,0,0,0,1,0,0,0,38,28.4,17.5,9.0,5.5,278,114,230,133,266,134,299,137,,,,,,,7,Nemanja Matic,MID
,,74208,0,0,-2,2,0,3,1.5,1.5,2,Paul,1.5,296,False,,,78,74208.jpg,1.7,Pogba,1.4,False,,a,13,1,10,67914,1813,120563,1322,0.2,1.3,Pogba,363,0,0,0,9,0,0,0,0,0,0,0,33,34.8,32.9,38.0,10.4,260,104,165,102,157,85,219,101,,,3.0,,3.0,,7,Paul Pogba,MID
0.0,0.0,76359,0,0,-1,1,0,2,0.0,0.0,0,Phil,0.0,297,False,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T09:30:16.753619Z,49,76359.jpg,0.0,Jones,0.0,False,,n,13,1,0,477,2,4182,39,0.0,0.0,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,547,210,537,210,523,201,551,210,,,,,,,7,Phil Jones,DEF
100.0,100.0,95658,0,0,-1,1,1,2,3.8,3.8,1,Harry,3.8,298,False,,2020-10-20T00:00:14.305483Z,54,95658.jpg,3.2,Maguire,3.1,False,,a,13,1,19,97938,4532,168715,1518,0.7,3.5,Maguire,540,1,1,1,13,0,0,0,2,0,0,1,109,99.2,18.1,80.0,19.8,106,35,228,65,72,8,112,27,,,,,,,7,Harry Maguire,DEF
,,101582,0,0,-2,2,0,3,1.8,1.8,2,Frederico,1.8,299,False,,,53,101582.jpg,1.6,Rodrigues de Paula Santos,0.1,False,,a,13,1,8,4804,477,8464,197,0.3,1.5,Fred,289,0,0,2,4,0,0,0,2,0,0,0,45,33.0,21.9,11.0,6.5,265,107,215,125,252,126,278,127,4.0,,5.0,,,,7,Frederico Rodrigues de Paula Santos,MID
,,106760,0,0,-1,1,0,2,1.2,1.2,2,Luke,1.2,300,False,,,49,106760.jpg,1.2,Shaw,1.0,False,,a,13,1,7,68822,921,95631,783,0.2,1.4,Shaw,540,0,0,1,13,1,0,0,2,0,0,0,79,61.8,57.2,29.0,15.0,186,78,108,25,184,50,155,45,3.0,,,,,,7,Luke Shaw,DEF
0.0,0.0,109322,0,0,-1,1,0,3,0.0,0.0,0,Jesse,0.0,301,False,Unknown - Unknown return date,2020-10-20T00:00:14.327114Z,59,109322.jpg,0.0,Lingard,0.1,False,,i,13,1,0,3812,21,12679,222,0.0,0.0,Lingard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,235,583,233,584,233,588,235,,,,,6.0,,7,Jesse Lingard,MID
,,141746,0,0,0,0,2,3,5.5,5.5,2,Bruno Miguel,5.5,302,False,,,105,141746.jpg,6.0,Borges Fernandes,21.8,False,,a,13,1,36,1232786,14248,913035,14585,0.5,3.4,Fernandes,479,3,2,1,11,0,0,1,1,0,0,6,144,225.6,275.4,139.0,64.0,7,3,1,1,39,20,6,5,1.0,,1.0,,1.0,,7,Bruno Miguel Borges Fernandes,MID
0.0,0.0,148225,-1,1,-3,3,0,4,0.0,0.0,0,Anthony,0.2,303,False,Suspended until 07 Nov,2020-10-04T17:30:13.903214Z,87,148225.jpg,1.7,Martial,3.6,False,,s,13,1,5,497825,847,1078976,3107,0.0,0.6,Martial,206,0,1,0,10,0,0,0,0,1,0,0,10,3.6,11.1,62.0,7.6,373,43,281,40,95,27,269,37,,,,,4.0,,7,Anthony Martial,FWD
0.0,0.0,156689,0,0,-2,2,0,3,0.0,0.0,0,Andreas,0.0,304,False,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,156689.jpg,0.0,Pereira,0.0,False,,n,13,1,0,909,5,4795,57,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,211,519,210,499,201,533,211,,,,,,,7,Andreas Pereira,MID
,,172649,0,0,-2,2,0,1,0.0,0.0,0,Dean,0.0,305,False,,,53,172649.jpg,0.0,Henderson,1.7,False,,a,13,1,0,8768,49,104995,1308,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,570,67,565,60,561,60,574,67,,,,,,,7,Dean Henderson,GK
,,176297,1,-1,1,-1,1,3,5.2,5.2,2,Marcus,5.2,306,False,,,96,176297.jpg,5.0,Rashford,9.1,False,,a,13,1,30,678780,37836,401505,5103,0.5,3.1,Rashford,540,2,2,1,13,0,0,0,1,0,0,2,86,134.6,115.3,198.0,44.8,47,16,38,29,22,9,21,11,,,2.0,,2.0,,7,Marcus Rashford,MID
100.0,100.0,180804,0,0,0,0,0,2,0.0,0.0,0,Axel,0.0,307,False,,2020-09-11T11:00:09.121147Z,45,180804.jpg,0.0,Tuanzebe,0.1,False,,a,13,1,0,10030,251,3965,299,0.0,0.0,Tuanzebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498,195,485,195,458,183,502,195,,,,,,,7,Axel Tuanzebe,DEF
,,184667,0,0,-1,1,0,2,2.5,2.5,2,Victor,2.5,308,False,,,49,184667.jpg,2.4,Lindelöf,1.3,False,,a,13,1,12,33240,1048,78781,790,0.5,2.4,Lindelöf,450,0,0,1,7,0,0,0,0,0,0,0,85,75.8,15.2,6.0,9.7,151,59,244,73,294,98,233,77,,,,,,,7,Victor Lindelöf,DEF
,,195851,0,0,-1,1,0,3,2.0,2.0,2,Scott,2.0,309,False,,,49,195851.jpg,2.0,McTominay,0.3,False,,a,13,1,10,11404,400,17789,310,0.4,2.0,McTominay,397,0,0,1,7,0,0,0,0,0,0,0,63,61.8,74.6,52.0,18.8,187,72,76,55,117,64,118,65,,,,,,,7,Scott McTominay,MID
0.0,0.0,197365,0,0,-1,1,0,2,0.0,0.0,0,Eric,-0.5,310,False,Unknown - Expected back 21 Nov,2020-10-20T00:00:14.389245Z,49,197365.jpg,-0.5,Bailly,0.2,False,,i,13,1,-1,8059,6,17837,420,-0.1,-0.2,Bailly,98,0,0,0,7,0,0,0,1,0,0,0,11,25.0,0.1,0.0,2.5,291,118,372,142,527,203,348,130,,,,,,,7,Eric Bailly,DEF
,,200617,0,0,-2,2,0,3,0.5,0.5,0,Daniel,0.5,311,False,,,63,200617.jpg,1.0,James,0.3,False,,a,13,1,3,6700,111,20560,265,0.1,0.5,James,177,0,0,0,2,0,0,0,1,0,0,0,18,13.2,42.4,86.0,14.2,327,141,140,87,65,38,170,83,,,,,,,7,Daniel James,MID
,,201084,0,0,-1,1,0,2,0.0,0.0,0,Timothy,0.0,312,False,,,44,201084.jpg,0.0,Fosu-Mensah,0.1,False,,a,13,1,0,3794,61,6320,132,0.0,0.0,Fosu-Mensah,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,315,128,173,43,235,76,280,98,,,,,,,7,Timothy Fosu-Mensah,DEF
,,214590,0,0,-1,1,0,2,3.8,3.8,2,Aaron,3.8,313,False,,,54,214590.jpg,3.2,Wan-Bissaka,8.9,False,,a,13,1,16,264386,9988,484545,3616,0.7,3.0,Wan-Bissaka,450,1,0,1,10,0,0,0,0,0,0,0,89,112.4,32.3,44.0,18.8,81,26,169,41,140,31,119,31,,,,,,,7,Aaron Wan-Bissaka,DEF
0.0,0.0,216051,0,0,-2,2,0,2,0.0,0.0,0,José Diogo,0.0,314,False,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,216051.jpg,0.0,Dalot Teixeira,0.0,False,,n,13,1,0,403,1,3064,33,0.0,0.0,Dalot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,537,204,527,204,511,195,541,204,,,,,,,7,José Diogo Dalot Teixeira,DEF
100.0,100.0,220688,0,0,-3,3,0,3,1.0,1.0,1,Mason,1.0,315,False,,2020-10-17T23:30:20.006734Z,72,220688.jpg,1.4,Greenwood,3.1,False,,a,13,1,7,255113,2350,558733,2845,0.1,1.0,Greenwood,274,0,0,0,9,0,0,0,1,0,0,0,19,14.8,32.6,50.0,9.6,320,136,166,103,123,67,237,106,5.0,,,,,,7,Mason Greenwood,MID
0.0,0.0,222677,0,0,0,0,0,3,0.0,0.0,0,Tahith,0.0,316,False,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,222677.jpg,0.0,Chong,0.0,False,,n,13,1,0,607,1,1076,13,0.0,0.0,Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,507,196,494,195,469,183,511,196,,,,,,,7,Tahith Chong,MID
0.0,0.0,232928,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,317,False,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,232928.jpg,0.0,Garner,0.1,False,,n,13,1,0,1947,21,5047,74,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,474,184,457,183,428,170,479,184,,,,,,,7,James Garner,MID
,,232937,0,0,-2,2,0,2,0.0,0.0,0,Brandon,0.0,318,False,,,43,232937.jpg,0.0,Williams,0.9,False,,a,13,1,0,15462,199,74734,897,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437,171,418,169,386,154,441,170,,,,,,,7,Brandon Williams,DEF
,,244856,0,0,0,0,0,2,0.0,0.0,0,Teden,0.0,319,False,,,40,244856.jpg,0.0,Mengi,0.6,False,,a,13,1,0,16150,147,25057,527,0.0,0.0,Mengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421,159,403,158,368,140,425,158,,,,,,,7,Teden Mengi,DEF
,,180184,0,0,-2,2,0,3,0.8,0.8,1,Donny,0.8,495,False,,,68,180184.jpg,2.0,van de Beek,2.2,False,,a,13,1,10,150993,491,263775,3246,0.1,1.5,van de Beek,75,1,0,0,4,0,0,0,0,0,0,0,33,41.6,16.5,31.0,8.9,231,94,237,136,177,93,245,108,,,,,,,7,Donny van de Beek,MID
0.0,0.0,152590,0,0,0,0,0,2,0.0,0.0,0,Alex Nicolao,0.0,568,False,Illness - Expected back 07 Nov,2020-10-29T02:00:23.745562Z,55,152590.jpg,0.0,Telles,0.9,False,,i,13,1,0,105978,426,55469,5771,0.0,0.0,Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,574,215,574,215,573,214,578,215,,,,,,,7,Alex Nicolao Telles,DEF
100.0,100.0,40720,0,0,0,0,0,4,0.7,0.7,1,Edinson,0.7,569,False,,2020-10-14T10:30:20.778586Z,80,40720.jpg,1.0,Cavani,0.7,False,,a,13,1,2,75819,2211,31723,2125,0.1,0.2,Cavani,47,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,24.0,2.4,595,75,594,75,201,39,352,43,,,,,,,7,Edinson Cavani,FWD
