element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,player_id,name,position,team,gw
457,47,19,0,True,2020-10-18T15:30:00Z,3.0,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-167597,809078,16188,183785,457,Matt Doherty,DEF,17,5
457,52,4,6,False,2020-10-26T20:00:00Z,0.0,1.0,6,90,0,0,1,0,0,0,0,0,0,0,0,27,17.4,17.1,4.0,3.9,58,-140145,672424,9182,149327,457,Matt Doherty,DEF,17,6
457,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-27835,652178,16073,43908,457,Matt Doherty,DEF,17,7
482,4,7,0,True,2020-09-13T15:30:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,55692,0,0,482,Joe Hart,GK,17,1
482,17,16,0,False,2020-09-20T11:00:00Z,2.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4319,61004,1549,5868,482,Joe Hart,GK,17,2
482,26,14,0,True,2020-09-27T13:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5316,59018,1169,6485,482,Joe Hart,GK,17,3
482,35,13,0,False,2020-10-04T15:30:00Z,1.0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3743,57149,647,4390,482,Joe Hart,GK,17,4
482,47,19,0,True,2020-10-18T15:30:00Z,3.0,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3614,55277,1440,5054,482,Joe Hart,GK,17,5
482,52,4,0,False,2020-10-26T20:00:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2276,53981,1008,3284,482,Joe Hart,GK,17,6
482,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1406,53188,629,2035,482,Joe Hart,GK,17,7
521,4,7,0,True,2020-09-13T15:30:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,14540,0,0,521,Cameron Carter-Vickers,DEF,17,1
521,17,16,0,False,2020-09-20T11:00:00Z,2.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,780,24510,3247,2467,521,Cameron Carter-Vickers,DEF,17,2
521,26,14,0,True,2020-09-27T13:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,403,28413,4189,3786,521,Cameron Carter-Vickers,DEF,17,3
521,35,13,0,False,2020-10-04T15:30:00Z,1.0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-148,30311,2512,2660,521,Cameron Carter-Vickers,DEF,17,4
521,47,19,0,True,2020-10-18T15:30:00Z,3.0,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1958,29327,2020,3978,521,Cameron Carter-Vickers,DEF,17,5
521,52,4,0,False,2020-10-26T20:00:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4212,25138,237,4449,521,Cameron Carter-Vickers,DEF,17,6
521,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2151,23154,149,2300,521,Cameron Carter-Vickers,DEF,17,7
542,26,14,0,True,2020-09-27T13:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,8063,10638,12364,4301,542,Sergio Reguilón,DEF,17,3
542,35,13,2,False,2020-10-04T15:30:00Z,1.0,6.0,4,90,0,0,0,1,0,0,0,0,0,0,0,13,16.8,44.3,14.0,7.5,55,19247,37537,23523,4276,542,Sergio Reguilón,DEF,17,4
542,47,19,4,True,2020-10-18T15:30:00Z,3.0,3.0,5,90,0,1,0,3,0,0,0,0,0,0,0,26,26.6,17.0,0.0,4.4,55,84744,145131,102512,17768,542,Sergio Reguilón,DEF,17,5
542,52,4,0,False,2020-10-26T20:00:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,109764,260793,123530,13766,542,Sergio Reguilón,DEF,17,6
542,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,31709,292851,55273,23564,542,Sergio Reguilón,DEF,17,7
543,26,14,0,True,2020-09-27T13:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,8376,10844,13147,4771,543,Gareth Bale,MID,17,3
543,35,13,0,False,2020-10-04T15:30:00Z,1.0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,216,11395,5703,5487,543,Gareth Bale,MID,17,4
543,47,19,1,True,2020-10-18T15:30:00Z,3.0,3.0,5,18,0,0,0,3,0,0,0,0,0,0,0,-1,2.2,0.0,11.0,1.3,95,52386,69429,61733,9347,543,Gareth Bale,MID,17,5
543,52,4,0,False,2020-10-26T20:00:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,23627,92798,35366,11739,543,Gareth Bale,MID,17,6
543,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,-19829,72628,7822,27651,543,Gareth Bale,MID,17,7
564,47,19,0,True,2020-10-18T15:30:00Z,3.0,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,1008,1832,1400,392,564,Carlos Vinicius Alves Morais,FWD,17,5
564,52,4,0,False,2020-10-26T20:00:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,426,2770,1106,680,564,Carlos Vinicius Alves Morais,FWD,17,6
564,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-150,3032,652,802,564,Carlos Vinicius Alves Morais,FWD,17,7
584,52,4,1,False,2020-10-26T20:00:00Z,0.0,1.0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,165,259,198,33,584,Joe Rodon,DEF,17,6
584,67,3,0,True,2020-11-01T19:15:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,138,549,207,69,584,Joe Rodon,DEF,17,7
56,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,299163,0,0,56,David Button,GK,18,1
56,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-369,324407,17443,17812,56,David Button,GK,18,2
56,27,5,0,True,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3975,328418,22204,26179,56,David Button,GK,18,3
56,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1824,330781,12021,13845,56,David Button,GK,18,4
56,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4296,338891,27075,22779,56,David Button,GK,18,5
56,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,5914,346595,16547,10633,56,David Button,GK,18,6
56,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,14,346959,6628,6614,56,David Button,GK,18,7
358,5,9,1,True,2020-09-13T13:00:00Z,0.0,3.0,1,59,0,0,0,1,0,0,0,0,0,0,0,-3,0.0,1.3,2.0,0.1,55,0,13584,0,0,358,Callum Robinson,FWD,18,1
358,12,7,2,False,2020-09-19T11:30:00Z,5.0,2.0,2,90,0,0,0,5,0,0,0,0,0,0,0,2,7.6,25.0,13.0,4.6,55,88,16285,4678,4590,358,Callum Robinson,FWD,18,2
358,27,5,13,True,2020-09-26T16:30:00Z,3.0,3.0,3,65,2,0,0,1,0,0,0,0,0,0,3,54,64.0,4.0,35.0,10.3,55,-1685,15578,3836,5521,358,Callum Robinson,FWD,18,3
358,37,16,1,False,2020-10-04T11:00:00Z,2.0,0.0,4,59,0,0,0,1,0,0,0,0,0,0,0,3,1.2,2.0,4.0,0.7,55,47858,74722,62755,14897,358,Callum Robinson,FWD,18,4
358,48,4,1,True,2020-10-19T16:30:00Z,0.0,0.0,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,0.0,0.1,55,-10669,61693,19782,30451,358,Callum Robinson,FWD,18,5
358,51,3,4,False,2020-10-26T17:30:00Z,1.0,1.0,6,27,0,1,0,0,0,0,0,0,0,0,0,15,4.6,6.7,4.0,1.5,55,-5357,58564,9417,14774,358,Callum Robinson,FWD,18,6
358,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2568,57067,7723,10291,358,Callum Robinson,FWD,18,7
407,5,9,1,True,2020-09-13T13:00:00Z,0.0,3.0,1,90,0,0,0,3,0,0,0,0,0,0,0,12,6.4,1.7,0.0,0.8,45,0,48768,0,0,407,Kieran Gibbs,DEF,18,1
407,12,7,-4,False,2020-09-19T11:30:00Z,5.0,2.0,2,45,0,0,0,5,0,0,0,0,1,0,0,-1,1.0,11.5,2.0,1.5,45,-5596,46922,2252,7848,407,Kieran Gibbs,DEF,18,2
407,27,5,0,True,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-19737,26973,216,19953,407,Kieran Gibbs,DEF,18,3
407,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5502,22237,268,5770,407,Kieran Gibbs,DEF,18,4
407,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1866,21108,842,2708,407,Kieran Gibbs,DEF,18,5
407,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1264,20106,557,1821,407,Kieran Gibbs,DEF,18,6
407,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-990,19342,393,1383,407,Kieran Gibbs,DEF,18,7
408,5,9,1,True,2020-09-13T13:00:00Z,0.0,3.0,1,30,0,0,0,2,0,0,0,0,0,0,0,3,2.0,0.1,1.0,0.3,55,0,24892,0,0,408,Hal Robson-Kanu,FWD,18,1
408,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-3272,24461,2625,5897,408,Hal Robson-Kanu,FWD,18,2
408,27,5,1,True,2020-09-26T16:30:00Z,3.0,3.0,3,24,0,0,0,2,0,0,0,0,0,0,0,3,1.2,10.6,8.0,2.0,54,-7535,17390,1377,8912,408,Hal Robson-Kanu,FWD,18,3
408,37,16,1,False,2020-10-04T11:00:00Z,2.0,0.0,4,30,0,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,7.0,1.1,54,-2339,16039,1903,4242,408,Hal Robson-Kanu,FWD,18,4
408,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-4071,12009,618,4689,408,Hal Robson-Kanu,FWD,18,5
408,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-2167,9956,64,2231,408,Hal Robson-Kanu,FWD,18,6
408,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1336,8745,41,1377,408,Hal Robson-Kanu,FWD,18,7
409,5,9,2,True,2020-09-13T13:00:00Z,0.0,3.0,1,90,0,0,0,3,0,0,0,0,0,0,0,11,8.8,11.3,0.0,2.0,50,0,10809,0,0,409,Jake Livermore,MID,18,1
409,12,7,2,False,2020-09-19T11:30:00Z,5.0,2.0,2,90,0,0,0,5,0,0,0,0,0,0,0,6,9.0,1.4,19.0,2.9,50,-1440,10160,509,1949,409,Jake Livermore,MID,18,2
409,27,5,2,True,2020-09-26T16:30:00Z,3.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,9,13.6,10.8,0.0,2.4,50,-1616,8946,452,2068,409,Jake Livermore,MID,18,3
409,37,16,1,False,2020-10-04T11:00:00Z,2.0,0.0,4,90,0,0,0,2,0,0,0,1,0,0,0,3,7.6,0.5,0.0,0.8,49,242,9659,1677,1435,409,Jake Livermore,MID,18,4
409,48,4,2,True,2020-10-19T16:30:00Z,0.0,0.0,5,90,0,0,1,0,0,0,0,1,0,0,0,6,7.8,1.3,2.0,1.1,49,-1377,8336,367,1744,409,Jake Livermore,MID,18,5
409,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,62,0,0,0,1,1,0,0,0,0,0,0,8,5.2,1.4,0.0,0.7,49,-835,7623,204,1039,409,Jake Livermore,MID,18,6
409,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-364,7397,460,824,409,Jake Livermore,MID,18,7
410,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,7531,0,0,410,Kamil Grosicki,MID,18,1
410,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1891,6388,166,2057,410,Kamil Grosicki,MID,18,2
410,27,5,0,True,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2094,4450,69,2163,410,Kamil Grosicki,MID,18,3
410,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1069,3452,23,1092,410,Kamil Grosicki,MID,18,4
410,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-467,3058,85,552,410,Kamil Grosicki,MID,18,5
410,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-394,2698,28,422,410,Kamil Grosicki,MID,18,6
410,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-273,2438,19,292,410,Kamil Grosicki,MID,18,7
411,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,8154,0,0,411,Matt Phillips,MID,18,1
411,12,7,1,False,2020-09-19T11:30:00Z,5.0,2.0,2,19,0,0,0,0,0,0,0,0,0,0,0,1,4.2,0.1,0.0,0.4,54,-2566,6107,296,2862,411,Matt Phillips,MID,18,2
411,27,5,1,True,2020-09-26T16:30:00Z,3.0,3.0,3,16,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.0,8.0,0.8,53,-1394,4945,273,1667,411,Matt Phillips,MID,18,3
411,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-510,4638,440,950,411,Matt Phillips,MID,18,4
411,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,2,0,0,0,0,0,0,0,1,0,0,0,-1,0.2,0.5,2.0,0.3,52,-676,4064,199,875,411,Matt Phillips,MID,18,5
411,51,3,1,False,2020-10-26T17:30:00Z,1.0,1.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,52,-363,3802,171,534,411,Matt Phillips,MID,18,6
411,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-221,3650,127,348,411,Matt Phillips,MID,18,7
412,5,9,1,True,2020-09-13T13:00:00Z,0.0,3.0,1,90,0,0,0,3,0,0,0,0,0,0,0,11,13.8,0.3,0.0,1.4,45,0,9197,0,0,412,Kyle Bartley,DEF,18,1
412,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,90,0,0,0,5,0,0,0,0,0,0,0,11,23.0,0.2,0.0,2.3,45,-781,9826,658,1439,412,Kyle Bartley,DEF,18,2
412,27,5,7,True,2020-09-26T16:30:00Z,3.0,3.0,3,90,1,0,0,3,0,0,0,0,0,0,0,24,53.2,0.0,33.0,8.6,45,-1219,9129,440,1659,412,Kyle Bartley,DEF,18,3
412,37,16,1,False,2020-10-04T11:00:00Z,2.0,0.0,4,90,0,0,0,2,0,0,0,0,0,0,0,11,10.2,0.0,2.0,1.2,45,2574,13349,4046,1472,412,Kyle Bartley,DEF,18,4
412,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,2176,16830,4721,2545,412,Kyle Bartley,DEF,18,5
412,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1680,14503,612,2292,412,Kyle Bartley,DEF,18,6
412,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1509,13229,269,1778,412,Kyle Bartley,DEF,18,7
413,5,9,2,True,2020-09-13T13:00:00Z,0.0,3.0,1,68,0,0,0,1,0,0,0,0,0,0,0,4,0.0,1.6,0.0,0.2,50,0,3307,0,0,413,Romaine Sawyers,MID,18,1
413,12,7,2,False,2020-09-19T11:30:00Z,5.0,2.0,2,74,0,0,0,5,0,0,0,0,0,0,0,10,16.4,1.1,0.0,1.8,50,-396,3391,112,508,413,Romaine Sawyers,MID,18,2
413,27,5,2,True,2020-09-26T16:30:00Z,3.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,12,11.4,11.9,1.0,2.4,50,-445,3222,142,587,413,Romaine Sawyers,MID,18,3
413,37,16,2,False,2020-10-04T11:00:00Z,2.0,0.0,4,63,0,0,0,1,0,0,0,0,0,0,0,8,5.4,11.7,0.0,1.7,50,-108,3323,304,412,413,Romaine Sawyers,MID,18,4
413,48,4,1,True,2020-10-19T16:30:00Z,0.0,0.0,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.3,1.0,0.2,49,-287,3135,211,498,413,Romaine Sawyers,MID,18,5
413,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-232,2961,76,308,413,Romaine Sawyers,MID,18,6
413,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-204,2808,47,251,413,Romaine Sawyers,MID,18,7
414,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,74895,0,0,414,Ahmed El-Sayed Hegazy,DEF,18,1
414,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19991,60710,1491,21482,414,Ahmed El-Sayed Hegazy,DEF,18,2
414,27,5,0,True,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-20057,41201,322,20379,414,Ahmed El-Sayed Hegazy,DEF,18,3
414,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-8177,33733,234,8411,414,Ahmed El-Sayed Hegazy,DEF,18,4
414,48,4,6,True,2020-10-19T16:30:00Z,0.0,0.0,5,90,0,0,1,0,0,0,0,0,0,0,0,24,19.6,0.3,0.0,2.0,43,-4102,30490,1208,5310,414,Ahmed El-Sayed Hegazy,DEF,18,5
414,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,4144,36036,7476,3332,414,Ahmed El-Sayed Hegazy,DEF,18,6
414,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-9833,25623,1028,10861,414,Ahmed El-Sayed Hegazy,DEF,18,7
415,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,60979,0,0,415,Charlie Austin,FWD,18,1
415,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-14805,49333,3463,18268,415,Charlie Austin,FWD,18,2
415,27,5,0,True,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-17939,32525,1871,19810,415,Charlie Austin,FWD,18,3
415,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-8483,25051,1144,9627,415,Charlie Austin,FWD,18,4
415,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-4704,20902,1187,5891,415,Charlie Austin,FWD,18,5
415,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1847,19513,1215,3062,415,Charlie Austin,FWD,18,6
415,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1738,17983,505,2243,415,Charlie Austin,FWD,18,7
416,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,7467,0,0,416,Kenneth Zohore,FWD,18,1
416,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1380,6584,785,2165,416,Kenneth Zohore,FWD,18,2
416,27,5,0,True,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1824,4899,268,2092,416,Kenneth Zohore,FWD,18,3
416,37,16,0,False,2020-10-04T11:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-855,4210,211,1066,416,Kenneth Zohore,FWD,18,4
416,48,4,0,True,2020-10-19T16:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-435,3854,316,751,416,Kenneth Zohore,FWD,18,5
416,51,3,0,False,2020-10-26T17:30:00Z,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-441,3434,90,531,416,Kenneth Zohore,FWD,18,6
416,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-265,3209,58,323,416,Kenneth Zohore,FWD,18,7
417,5,9,2,True,2020-09-13T13:00:00Z,0.0,3.0,1,90,0,0,0,3,0,0,0,0,0,4,0,16,31.2,0.0,0.0,3.1,45,0,43295,0,0,417,Sam Johnstone,GK,18,1
417,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,90,0,0,0,5,0,0,0,0,0,2,0,14,14.0,0.0,0.0,1.4,45,1313,52526,8778,7465,417,Sam Johnstone,GK,18,2
417,27,5,3,True,2020-09-26T16:30:00Z,3.0,3.0,3,90,0,0,0,3,0,0,0,0,0,7,0,23,46.6,0.0,0.0,4.7,45,-5507,48344,3358,8865,417,Sam Johnstone,GK,18,3
417,37,16,3,False,2020-10-04T11:00:00Z,2.0,0.0,4,90,0,0,0,2,0,0,0,0,0,6,0,20,39.2,0.0,0.0,3.9,45,285,50768,5033,4748,417,Sam Johnstone,GK,18,4
417,48,4,9,True,2020-10-19T16:30:00Z,0.0,0.0,5,90,0,0,1,0,0,0,0,0,0,4,2,32,28.8,0.0,0.0,2.9,45,2299,55362,8210,5911,417,Sam Johnstone,GK,18,5
417,51,3,5,False,2020-10-26T17:30:00Z,1.0,1.0,6,90,0,0,0,1,0,0,0,0,0,3,2,16,20.2,0.0,0.0,2.0,45,5820,62391,9979,4159,417,Sam Johnstone,GK,18,6
417,61,8,0,False,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,10158,76088,13478,3320,417,Sam Johnstone,GK,18,7
418,5,9,0,True,2020-09-13T13:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4560,0,0,418,Conor Townsend,DEF,18,1
418,12,7,0,False,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-696,4540,196,892,418,Conor Townsend,DEF,18,2
418,27,5,1,True,2020-09-26T16:30:00Z,3.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,9,12.2,1.4,4.0,1.8,45,-143,5451,599,742,418,Conor Townsend,DEF,18,3
418,37,16,1,False,2020-10-04T11:00:00Z,2.0,0.0,4,90,0,0,0,2,0,0,0,0,0,0,0,12,15.6,2.3,0.0,1.8,45,-6,6024,563,569,418,Conor Townsend,DEF,18,4
