player_id,gw_id,opp_team_id,own_team_id,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,is_home,effective_gw_id,fixture_opp_team_id,home_flag,own_id,own_name,own_strength,own_strength_attack_away,own_strength_attack_home,own_strength_defence_away,own_strength_defence_home,own_strength_overall_away,own_strength_overall_home,opp_id,opp_name,opp_strength,opp_strength_attack_away,opp_strength_attack_home,opp_strength_defence_away,opp_strength_defence_home,opp_strength_overall_away,opp_strength_overall_home,position,was_home_lag_1,was_home_lag_2,was_home_lag_3,team_h_score_lag_1,team_h_score_lag_2,team_h_score_lag_3,team_a_score_lag_1,team_a_score_lag_2,team_a_score_lag_3,goals_scored_lag_1,goals_scored_lag_2,goals_scored_lag_3,assists_lag_1,assists_lag_2,assists_lag_3,clean_sheets_lag_1,clean_sheets_lag_2,clean_sheets_lag_3,goals_conceded_lag_1,goals_conceded_lag_2,goals_conceded_lag_3,own_goals_lag_1,own_goals_lag_2,own_goals_lag_3,penalties_saved_lag_1,penalties_saved_lag_2,penalties_saved_lag_3,penalties_missed_lag_1,penalties_missed_lag_2,penalties_missed_lag_3,yellow_cards_lag_1,yellow_cards_lag_2,yellow_cards_lag_3,red_cards_lag_1,red_cards_lag_2,red_cards_lag_3,saves_lag_1,saves_lag_2,saves_lag_3,bonus_lag_1,bonus_lag_2,bonus_lag_3,minutes_lag_1,minutes_lag_2,minutes_lag_3,bps_lag_1,bps_lag_2,bps_lag_3,influence_lag_1,influence_lag_2,influence_lag_3,creativity_lag_1,creativity_lag_2,creativity_lag_3,threat_lag_1,threat_lag_2,threat_lag_3,ict_index_lag_1,ict_index_lag_2,ict_index_lag_3,selected_lag_1,selected_lag_2,selected_lag_3,transfers_in_lag_1,transfers_in_lag_2,transfers_in_lag_3,transfers_out_lag_1,transfers_out_lag_2,transfers_out_lag_3,transfers_balance_lag_1,transfers_balance_lag_2,transfers_balance_lag_3,opp_strength_lag_1,opp_strength_lag_2,opp_strength_lag_3,opp_strength_overall_home_lag_1,opp_strength_overall_home_lag_2,opp_strength_overall_home_lag_3,opp_strength_overall_away_lag_1,opp_strength_overall_away_lag_2,opp_strength_overall_away_lag_3,opp_strength_attack_home_lag_1,opp_strength_attack_home_lag_2,opp_strength_attack_home_lag_3,opp_strength_attack_away_lag_1,opp_strength_attack_away_lag_2,opp_strength_attack_away_lag_3,opp_strength_defence_home_lag_1,opp_strength_defence_home_lag_2,opp_strength_defence_home_lag_3,opp_strength_defence_away_lag_1,opp_strength_defence_away_lag_2,opp_strength_defence_away_lag_3,own_xg_lag_1,own_xg_lag_2,own_xg_lag_3,own_xga_lag_1,own_xga_lag_2,own_xga_lag_3,own_npxg_lag_1,own_npxg_lag_2,own_npxg_lag_3,own_npxga_lag_1,own_npxga_lag_2,own_npxga_lag_3,own_deep_lag_1,own_deep_lag_2,own_deep_lag_3,own_deep_allowed_lag_1,own_deep_allowed_lag_2,own_deep_allowed_lag_3,own_xpts_lag_1,own_xpts_lag_2,own_xpts_lag_3,own_npxgd_lag_1,own_npxgd_lag_2,own_npxgd_lag_3,own_ppda_att_lag_1,own_ppda_att_lag_2,own_ppda_att_lag_3,own_ppda_def_lag_1,own_ppda_def_lag_2,own_ppda_def_lag_3,own_ppda_allowed_att_lag_1,own_ppda_allowed_att_lag_2,own_ppda_allowed_att_lag_3,own_ppda_allowed_def_lag_1,own_ppda_allowed_def_lag_2,own_ppda_allowed_def_lag_3,opp_xg_lag_1,opp_xg_lag_2,opp_xg_lag_3,opp_xga_lag_1,opp_xga_lag_2,opp_xga_lag_3,opp_npxg_lag_1,opp_npxg_lag_2,opp_npxg_lag_3,opp_npxga_lag_1,opp_npxga_lag_2,opp_npxga_lag_3,opp_deep_lag_1,opp_deep_lag_2,opp_deep_lag_3,opp_deep_allowed_lag_1,opp_deep_allowed_lag_2,opp_deep_allowed_lag_3,opp_xpts_lag_1,opp_xpts_lag_2,opp_xpts_lag_3,opp_npxgd_lag_1,opp_npxgd_lag_2,opp_npxgd_lag_3,opp_ppda_att_lag_1,opp_ppda_att_lag_2,opp_ppda_att_lag_3,opp_ppda_def_lag_1,opp_ppda_def_lag_2,opp_ppda_def_lag_3,opp_ppda_allowed_att_lag_1,opp_ppda_allowed_att_lag_2,opp_ppda_allowed_att_lag_3,opp_ppda_allowed_def_lag_1,opp_ppda_allowed_def_lag_2,opp_ppda_allowed_def_lag_3,season_id,team,global_gw_id,reg_target,star_target
584,7,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,3.0,True,17,Spurs,4,1180,1160,1290,1260,1290,1270,3,Brighton,3,1130,1110,1120,1100,1120,1100,0,False,True,True,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,3.0,,,0.0,,,0.0,,,0.0,,,0.0,,,259.0,,,198.0,,,33.0,,,165.0,,,3.0,,,1060.0,,,1100.0,,,1130.0,,,1150.0,,,1010.0,,,1020.0,,,0.797344,1.77602,3.3017,0.95045,1.49992,0.873435,0.797344,1.77602,2.54054,0.95045,1.49992,0.112267,6.0,1.0,8.0,4.0,7.0,3.0,1.1995,1.5810000000000002,2.7894,-0.15310599999999996,0.2761,2.428273,176.0,246.0,227.0,18.0,20.0,34.0,342.0,307.0,477.0,23.0,17.0,24.0,0.546807,1.0935,1.16568,0.295654,0.761169,2.34034,0.546807,1.0935,1.16568,0.295654,0.0,2.34034,4.0,7.0,7.0,4.0,1.0,10.0,1.5782999999999998,1.5263,0.5306,0.25115300000000007,1.0935,-1.1746599999999998,257.0,147.0,275.0,24.0,23.0,30.0,274.0,299.0,299.0,19.0,22.0,33.0,2,,207,8.0,0
56,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,2,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346595.0,338891.0,330781.0,16547.0,27075.0,12021.0,10633.0,22779.0,13845.0,5914.0,4296.0,-1824.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
358,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,1,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,59.0,15.0,1.0,3.0,4.6,0.0,1.2,6.7,1.3,2.0,4.0,0.0,4.0,1.5,0.1,0.7,58564.0,61693.0,74722.0,9417.0,19782.0,62755.0,14774.0,30451.0,14897.0,-5357.0,-10669.0,47858.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
407,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,0,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20106.0,21108.0,22237.0,557.0,842.0,268.0,1821.0,2708.0,5770.0,-1264.0,-1866.0,-5502.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
408,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,1,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.1,9956.0,12009.0,16039.0,64.0,618.0,1903.0,2231.0,4689.0,4242.0,-2167.0,-4071.0,-2339.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
409,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,3,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,90.0,90.0,8.0,6.0,3.0,5.2,7.8,7.6,1.4,1.3,0.5,0.0,2.0,0.0,0.7,1.1,0.8,7623.0,8336.0,9659.0,204.0,367.0,1677.0,1039.0,1744.0,1435.0,-835.0,-1377.0,242.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
410,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,3,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.0,3058.0,3452.0,28.0,85.0,23.0,422.0,552.0,1092.0,-394.0,-467.0,-1069.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
411,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,3,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.0,0.3,0.5,0.0,0.0,2.0,0.0,0.0,0.3,0.0,3802.0,4064.0,4638.0,171.0,199.0,440.0,534.0,875.0,950.0,-363.0,-676.0,-510.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
412,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,0,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,11.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2,14503.0,16830.0,13349.0,612.0,4721.0,4046.0,2292.0,2545.0,1472.0,-1680.0,2176.0,2574.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
413,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,3,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,63.0,0.0,1.0,8.0,0.0,0.6,5.4,0.0,0.3,11.7,0.0,1.0,0.0,0.0,0.2,1.7,2961.0,3135.0,3323.0,76.0,211.0,304.0,308.0,498.0,412.0,-232.0,-287.0,-108.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
414,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,0,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,24.0,0.0,0.0,19.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36036.0,30490.0,33733.0,7476.0,1208.0,234.0,3332.0,5310.0,8411.0,4144.0,-4102.0,-8177.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
415,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,1,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19513.0,20902.0,25051.0,1215.0,1187.0,1144.0,3062.0,5891.0,9627.0,-1847.0,-4704.0,-8483.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
416,7,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8.0,False,18,West Brom,2,1010,1010,1020,990,1040,1020,8,Fulham,2,1020,1020,1010,1000,1020,1000,1,False,True,False,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434.0,3854.0,4210.0,90.0,316.0,211.0,531.0,751.0,1066.0,-441.0,-435.0,-855.0,3.0,3.0,3.0,1100.0,1060.0,1090.0,1120.0,1100.0,1120.0,1110.0,1130.0,1130.0,1130.0,1150.0,1130.0,1100.0,1010.0,1110.0,1120.0,1020.0,1120.0,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,0.295654,0.731692,0.161283,0.546807,1.08532,0.949079,4.0,3.0,1.0,4.0,2.0,6.0,0.9414,0.9921,0.5202,-0.25115300000000007,-0.35362800000000005,-0.7877959999999999,274.0,165.0,301.0,19.0,20.0,19.0,257.0,253.0,163.0,24.0,19.0,32.0,1.05258,1.35611,0.969393,2.81049,1.66363,0.89359,1.05258,0.594945,0.969393,2.81049,0.902464,0.89359,8.0,1.0,6.0,9.0,1.0,2.0,0.33120000000000005,1.0473,1.418,-1.75791,-0.3075190000000001,0.07580299999999995,181.0,216.0,297.0,29.0,17.0,14.0,323.0,349.0,321.0,15.0,23.0,22.0,2,,207,8.0,0
